"codigoestacion","codigosensor","fechaobservacion","valorobservado","nombreestacion","departamento","municipio","zonahidrografica","latitud","longitud","descripcionsensor","unidadmedida"
"0016055501","0068","2018-11-27T04:05:00.000","18.19378","GABRIEL MARIA  - AUT","NORTE DE SANTANDER","CONVENCIÓN","CATATUMBO","8.412497222","-73.33944167","Temp Aire 2 m","°C"
"0024015503","0068","2018-01-06T15:45:00.000","22.93399","CONFINES  - AUT","SANTANDER","CONFINES","SOGAMOSO","6.373027778","-73.20760833","Temp Aire 2 m","°C"
"0021165501","0068","2017-02-22T12:35:00.000","20.3","DOLORES  - AUT","TOLIMA","DOLORES","ALTO MAGDALENA","3.537155556","-74.82982778","Temp Aire 2 m","°C"
"0026165502","0068","2019-04-24T07:40:00.000","19.41006","JARDIN  - AUT","ANTIOQUIA","JARDÍN","CAUCA","5.6","-75.84972222","Temp Aire 2 m","°C"
"0021215501","0068","2016-07-21T02:50:00.000","16.5","ESPERANZA LA  - AUT","TOLIMA","IBAGUÉ","ALTO MAGDALENA","4.45","-75.25","Temp Aire 2 m","°C"
"0023195230","0068","2018-03-25T00:00:00.000","21.1","NEOMUNDO - AUT","SANTANDER","BUCARAMANGA","MEDIO MAGDALENA","7.102611111","-73.10730556","Temp Aire 2 m","°C"
"0028035060","0068","2017-07-28T09:00:00.000","31.7","FEDEARROZ - AUT","CESAR","VALLEDUPAR","CESAR","10.46361111","-73.24805556","Temp Aire 2 m","°C"
"0021145080","0068","2019-07-23T03:00:00.000","16.4","SANTA ANA - AUT","HUILA","COLOMBIA","ALTO MAGDALENA","3.589777778","-74.70294444","Temp Aire 2 m","°C"
"0026125508","0068","2017-12-10T07:45:00.000","19.16601","LACATALINA  - AUT","RISARALDA","PEREIRA","CAUCA","4.7475","-75.73805556","Temp Aire 2 m","°C"
"0023125501","0068","2017-08-15T22:15:00.000","18.56532","PAUNA  - AUT","BOYACÁ","PAUNA","MEDIO MAGDALENA","5.657130556","-73.96032778","Temp Aire 2 m","°C"
"0035025501","0068","2019-07-03T08:25:00.000","17.84989","QUETAME  - AUT","CUNDINAMARCA","QUETAME","META","4.297941667","-73.87238889","Temp Aire 2 m","°C"
"0021206930","0068","2018-03-09T05:00:00.000","7.5","PARAMO GUERRERO  - AUT","CUNDINAMARCA","ZIPAQUIRÁ","ALTO MAGDALENA","5.086444444","-74.02216667","Temp Aire 2 m","°C"
"0021205521","0068","2018-11-04T17:00:00.000","10.467","SANTA HELENA  - AUT","CUNDINAMARCA","LA CALERA","ALTO MAGDALENA","4.738","-73.936","Temp Aire 2 m","°C"
"0052055210","0068","2013-11-06T22:00:00.000","10.9","BOTANA - AUT","NARIÑO","PASTO","PATÍA","1.16","-77.27880556","Temp Aire 2 m","°C"
"0026195502","0068","2018-11-06T14:20:00.000","25.28503","CIUDAD BOLIVAR  - AUT","ANTIOQUIA","CIUDAD BOLÍVAR","CAUCA","5.868666667","-75.99044167","Temp Aire 2 m","°C"
"2120000105","0068","2019-03-07T22:37:00.000","11.33","EL CODITO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.763","-74.022","Temp Aire 2 m","°C"
"0057025020","0068","2011-12-01T19:00:00.000","25.4","GORGONA GUAPI","CAUCA","GUAPI","GUAVIARE","2.963","-78.174","Temp Aire 2 m","°C"
"0026155502","0068","2017-07-30T04:20:00.000","17.8645","CENICAFE  - AUT","CALDAS","MANIZALES","CAUCA","4.991111111","-75.59749722","Temp Aire 2 m","°C"
"0026145507","0068","2018-02-27T13:20:00.000","27.67848","LAS TANGAS  - AUT","CALDAS","BELALCAZAR","CAUCA","5.038","-75.80599722","Temp Aire 2 m","°C"
